id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value,is-checks-12-competitions-0-id,is-checks-12-competitions-0-name,is-checks-13-effective,is-checks-13-multiplier,is-checks-13-pyramids-0-name,is-checks-13-pyramids-0-multiplier,is-checks-14-result,is-checks-14-name,is-checks-14-themes-0-id,is-checks-14-themes-0-multiplier,is-checks-14-themes-0-name,is-checks-14-themes-1-id,is-checks-14-themes-1-multiplier,is-checks-14-themes-1-name,is-checks-14-themes-2-id,is-checks-14-themes-2-multiplier,is-checks-14-themes-2-name,is-checks-14-themes-3-id,is-checks-14-themes-3-multiplier,is-checks-14-themes-3-name,is-checks-14-themes-4-id,is-checks-14-themes-4-multiplier,is-checks-14-themes-4-name,is-checks-14-themes-5-id,is-checks-14-themes-5-multiplier,is-checks-14-themes-5-name,is-checks-6-message,is-checks-11-value,is-checks-11-limit,is-checks-13-competitions-0-id,is-checks-13-competitions-0-name,is-checks-14-effective,is-checks-14-multiplier,is-checks-14-pyramids-0-name,is-checks-14-pyramids-0-multiplier,is-checks-15-result,is-checks-15-name,is-checks-15-themes-0-id,is-checks-15-themes-0-multiplier,is-checks-15-themes-0-name,is-checks-15-themes-1-id,is-checks-15-themes-1-multiplier,is-checks-15-themes-1-name,is-checks-15-themes-2-id,is-checks-15-themes-2-multiplier,is-checks-15-themes-2-name,is-checks-15-themes-3-id,is-checks-15-themes-3-multiplier,is-checks-15-themes-3-name,is-checks-15-themes-4-id,is-checks-15-themes-4-multiplier,is-checks-15-themes-4-name,is-checks-15-themes-5-id,is-checks-15-themes-5-multiplier,is-checks-15-themes-5-name
3qYn8GZZ,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_backfill(vec_avg(mdl138_5idpc), 30), 20)",,3,2026-02-06T19:13:08-05:00,,2026-02-06T19:13:08-05:00,,False,False,,,ace_tag,llm_test,confidence_0.73,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3114283,20000000,742,733,0.3512,0.0302,0.0354,0.000172,1.3,0.38,2014-01-01,932715.0,20000000.0,768.0,749.0,0.1156,0.009,0.0382,0.000156,0.11,0.41,3202122.0,20000000.0,742.0,733.0,0.3512,0.031,0.0232,0.000177,0.51,1.71,LOW_SHARPE,WARNING,1.58,1.3,LOW_FITNESS,WARNING,1.0,0.38,LOW_TURNOVER,PASS,0.01,0.3512,HIGH_TURNOVER,PASS,0.7,0.3512,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.68,0.75,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,0.73,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78qKevYb,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_backfill(add(vec_avg(mdl138_3idpqc), vec_avg(mdl138_3idpc)), 30)",,4,2026-02-06T19:14:28-05:00,,2026-02-06T19:14:29-05:00,,False,False,,,ace_tag,llm_test,confidence_0.71,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,5479966,20000000,781,780,0.0527,0.0531,0.0854,0.002014,1.81,1.18,2014-01-01,2718961.0,20000000.0,788.0,783.0,0.0365,0.0263,0.0864,0.001442,0.42,0.92,3660986.0,20000000.0,781.0,780.0,0.0527,0.0355,0.0305,0.001345,0.97,1.82,LOW_SHARPE,PASS,1.58,1.81,LOW_FITNESS,PASS,1.0,1.18,LOW_TURNOVER,PASS,0.01,0.0527,HIGH_TURNOVER,PASS,0.7,0.0527,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.94,1.35,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,0.74,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1JOozae,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_backfill(vec_avg(mdl138_pdi5_cash), 30), 40)",,3,2026-02-06T19:14:49-05:00,,2026-02-06T19:14:49-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3552911,20000000,741,733,0.2431,0.0344,0.0659,0.000283,1.36,0.51,2014-01-01,918685.0,20000000.0,771.0,740.0,0.0875,0.0089,0.0443,0.000204,0.09,0.35,3555038.0,20000000.0,741.0,733.0,0.2431,0.0344,0.0398,0.000283,0.65,1.74,LOW_SHARPE,WARNING,1.58,1.36,LOW_FITNESS,WARNING,1.0,0.51,LOW_TURNOVER,PASS,0.01,0.2431,HIGH_TURNOVER,PASS,0.7,0.2431,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.71,1.17,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,0.93,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0rXkzNK,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_backfill(vec_avg(mdl138_dtl_3idp), 30))",,3,2026-02-06T19:14:40-05:00,,2026-02-06T19:14:41-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2424345,20000000,701,708,0.0346,0.0235,0.0445,0.001359,0.96,0.42,2014-01-01,1699916.0,20000000.0,706.0,715.0,0.027,0.0165,0.0431,0.001221,0.24,0.67,1506431.0,20000000.0,701.0,708.0,0.0346,0.0146,0.0653,0.000844,0.26,0.75,LOW_SHARPE,FAIL,1.58,0.96,LOW_FITNESS,FAIL,1.0,0.42,LOW_TURNOVER,PASS,0.01,0.0346,HIGH_TURNOVER,PASS,0.7,0.0346,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.5,0.77,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.34,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78q6p6E,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_backfill(vec_avg(mdl138_qpdi4_op_margin), 30), 30)",Use mdl138_qpdi4_op_margin vec_avg time-series zscore for reversion. SUGGESTION1 single datafield. SUGGESTION2 vec_avg used. SUGGESTION3 ts_backfill used. SUGGESTION4 userCount moderate. KEEP_IN_MIND1/2: simple ts_zscore. Confidence 0.59 since margin-based signals are informative albeit slower.,3,2026-02-06T14:34:00-05:00,,2026-02-06T14:34:02-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,4462352,20000000,724,729,0.2892,0.0432,0.0342,0.000299,1.6,0.62,2014-01-01,896123.0,20000000.0,746.0,753.0,0.0984,0.0087,0.0614,0.000176,0.09,0.33,3788247.0,20000000.0,724.0,729.0,0.2892,0.0367,0.0306,0.000254,0.66,1.84,LOW_SHARPE,PASS,1.58,1.6,LOW_FITNESS,WARNING,1.0,0.62,LOW_TURNOVER,PASS,0.01,0.2892,HIGH_TURNOVER,PASS,0.7,0.2892,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.83,1.01,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,1.09,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88kKMENX,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_rank(ts_backfill(vec_avg(mdl138_qpdi4_cfo_curr_liab), 30), 20)",,3,2026-02-06T19:14:29-05:00,,2026-02-06T19:14:29-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2509781,20000000,767,781,0.2868,0.0243,0.0571,0.00017,0.89,0.26,2014-01-01,60201.0,20000000.0,796.0,769.0,0.1078,0.0006,0.0844,1.1e-05,0.0,0.02,1969834.0,20000000.0,767.0,781.0,0.2868,0.0191,0.0522,0.000133,0.27,1.03,LOW_SHARPE,FAIL,1.58,0.89,LOW_FITNESS,FAIL,1.0,0.26,LOW_TURNOVER,PASS,0.01,0.2868,HIGH_TURNOVER,PASS,0.7,0.2868,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.46,0.98,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.07,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9qPANGP2,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_backfill(add(vec_avg(mdl138_4idpc), vec_avg(mdl138_3idpc)), 30)","Combine two high-usage composites (mdl138_4idpc + mdl138_3idpc) to diversify idiosyncratic noise. Both are VECTOR so wrapped with vec_avg (SUGGESTION2). Applied ts_backfill once after add because coverage<0.6 for both (SUGGESTION3). Kept operator count = 4 (vec_avg, vec_avg, add, ts_backfill) which meets KEEP_IN_MIND2. Did not apply ts_zscore to keep simple cross-aggregate raw signal. Confidence 0.83 due to diversification across two strong composites.",4,2026-02-06T19:13:11-05:00,,2026-02-06T19:13:18-05:00,,False,False,,,ace_tag,llm_test,confidence_0.85,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,5577186,20000000,780,781,0.053,0.054,0.0583,0.002039,2.09,1.37,2014-01-01,3151701.0,20000000.0,786.0,786.0,0.0358,0.0305,0.063,0.001706,0.59,1.19,3689905.0,20000000.0,780.0,781.0,0.053,0.0358,0.0238,0.001349,1.01,1.89,LOW_SHARPE,PASS,1.58,2.09,LOW_FITNESS,PASS,1.0,1.37,LOW_TURNOVER,PASS,0.01,0.053,HIGH_TURNOVER,PASS,0.7,0.053,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,1.09,1.44,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,1.04,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pwJ19G0b,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_rank(ts_backfill(vec_avg(mdl138_4idpc), 30), 5)",,3,2026-02-06T19:14:45-05:00,,2026-02-06T19:14:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.8,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1452271,20000000,743,742,0.7779,0.0141,0.0524,3.6e-05,0.51,0.07,2014-01-01,808135.0,20000000.0,778.0,793.0,0.1791,0.0078,0.0684,8.7e-05,0.05,0.26,1726943.0,20000000.0,743.0,742.0,0.7779,0.0167,0.0256,4.3e-05,0.12,0.79,LOW_SHARPE,FAIL,1.58,0.51,LOW_FITNESS,FAIL,1.0,0.07,LOW_TURNOVER,PASS,0.01,0.7779,HIGH_TURNOVER,FAIL,0.7,0.7779,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.27,0.19,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2017-12-28,0.1,0.170726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zqwJlG18,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_backfill(vec_avg(mdl138_4idpc), 30), 40)",,3,2026-02-06T19:14:42-05:00,,2026-02-06T19:14:43-05:00,,False,False,,,ace_tag,llm_test,confidence_0.84,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3455528,20000000,773,763,0.2359,0.0335,0.0316,0.000284,1.47,0.55,2014-01-01,-129640.0,20000000.0,783.0,771.0,0.09,-0.0013,0.0671,-2.8e-05,-0.01,-0.06,3637179.0,20000000.0,773.0,763.0,0.2359,0.0352,0.0264,0.000299,0.73,1.88,LOW_SHARPE,WARNING,1.58,1.47,LOW_FITNESS,WARNING,1.0,0.55,LOW_TURNOVER,PASS,0.01,0.2359,HIGH_TURNOVER,PASS,0.7,0.2359,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.76,0.9,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,WARNING,0.16,1.58,POWER_POOL_CORRELATION,PENDING,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIACv2,AI Alphas Competition 2.0,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qMkmQVL2,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_backfill(subtract(vec_avg(mdl138_5idpqc), vec_avg(mdl138_5idpc)), 30)",,4,2026-02-06T19:16:06-05:00,,2026-02-06T19:16:06-05:00,,False,False,,,ace_tag,llm_test,confidence_0.7,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,455607,20000000,778,782,0.0653,0.0044,0.0699,0.000135,0.16,0.03,2014-01-01,-286172.0,20000000.0,783.0,789.0,0.0394,-0.0028,0.083,-0.000141,-0.01,-0.1,70835.0,20000000.0,778.0,782.0,0.0653,0.0007,0.0507,2.1e-05,0.0,0.04,LOW_SHARPE,FAIL,1.58,0.16,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,0.0653,HIGH_TURNOVER,PASS,0.7,0.0653,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.08,0.36,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.59,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vRnJWPGb,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_ir(ts_backfill(vec_avg(mdl138_4idpc), 30), 60)",,3,2026-02-06T19:16:10-05:00,,2026-02-06T19:16:11-05:00,,False,False,,,ace_tag,llm_test,confidence_0.82,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1196479,20000000,762,806,0.3399,0.0116,0.5358,6.8e-05,0.06,0.01,2014-01-01,-3244903.0,20000000.0,792.0,789.0,0.0941,-0.0314,0.852,-0.000669,-0.09,-0.18,-1022814.0,20000000.0,762.0,806.0,0.3399,-0.0099,0.5726,-5.8e-05,-0.01,-0.06,LOW_SHARPE,FAIL,1.58,0.06,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.3399,HIGH_TURNOVER,PASS,0.7,0.3399,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.03,-0.12,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2021-04-14,0.1,0.499443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
